8635404, -0.09, 0.50, 1.22, 18.24, 62.02, 53.22;
8690120, -0.24, 0.51, 1.15, 61.95, 18.22, 33.82;
8744852, -0.22, 0.25, 0.15, 45.98, 24.63, 45.49;
8799584, -0.27, 0.62, 0.99, 97.90, 105.45, 7.95;
8854300, -0.24, 1.10, 0.86, 68.24, 12.90, 36.54;
8909028, -0.08, 1.02, 0.31, 124.02, 53.33, 52.98;
8963788, -0.11, 0.94, 0.52, 22.81, 83.58, 69.89;
9018532, -0.05, 0.74, 0.50, 20.28, 111.15, 48.98;
9073292, -0.13, 0.84, 0.57, -16.30, 91.08, 34.60;
9128036, -0.19, 1.05, 0.54, 29.83, 75.64, 39.99;
9182760, -0.19, 0.88, 0.27, 41.09, 70.27, 33.76;
9237492, -0.16, 0.91, 0.24, 45.71, 88.61, 30.63;
9292228, -0.13, 0.96, 0.34, 39.66, 102.86, 21.73;
9347000, -0.00, 1.23, 0.24, 66.31, 103.38, 20.61;
9401768, -0.04, 1.02, 0.14, 87.88, 75.79, 31.83;
9456500, -0.14, 0.84, 0.02, 91.48, 103.72, 17.44;
9511272, -0.17, 0.85, 0.14, 69.61, 95.36, -0.68;
9565956, -0.05, 0.98, 0.15, 78.14, 42.85, -8.92;
9620660, -0.03, 1.20, 0.14, 74.05, -23.11, -4.69;
9675348, 0.10, 1.05, -0.27, 50.08, -5.18, 18.99;
9730036, 0.04, 0.63, -0.04, 10.83, -3.05, 18.01;
9784708, -0.06, 0.90, -0.31, -33.02, -3.73, 11.17;
9839392, 0.13, 0.85, -0.28, -33.35, 18.05, 13.72;
9894132, -0.19, 0.94, -0.14, -5.01, -39.34, 9.99;
9948792, -0.14, 1.08, -0.21, -39.40, 19.44, 15.37;
10003556, -0.05, 0.89, -0.16, -41.24, 23.46, -1.21;
10058320, 0.03, 1.04, -0.14, -25.95, -2.31, -5.99;
10113036, 0.11, 0.95, -0.13, -29.84, -61.27, -3.10;
10167784, 0.02, 0.93, -0.10, -44.04, -92.34, -9.13;
10222536, 0.11, 0.82, -0.21, -60.08, -50.81, -29.66;
10277344, 0.09, 1.16, -0.04, -4.99, -84.42, -45.34;
10332092, 0.01, 1.05, -0.23, -26.72, -61.48, -8.16;
10386836, -0.17, 0.87, 0.12, -30.35, -11.66, -42.69;
10441632, -0.33, 0.92, 0.18, 1.27, -39.35, -39.69;
10496388, -0.39, 1.05, 0.27, -28.68, -32.32, -36.42;
10551412, -0.38, 0.85, -0.04, -22.45, -37.41, -32.25;
10609644, -0.46, 1.01, -0.07, -15.38, 19.87, 5.03;
10664756, -0.47, 1.26, -0.22, -9.21, 117.34, 45.21;
10720916, -0.33, 0.84, 0.89, 8.69, 46.71, 94.94;
10775664, -0.13, 0.72, 0.09, 25.45, 48.63, 82.95;
10830432, 0.42, 0.44, 0.11, -43.64, 15.27, 21.78;
10885244, 0.35, 0.58, 0.20, -94.57, -24.10, -33.18;
10940040, -0.19, 1.11, 0.22, -6.53, -17.16, -90.87;
10994816, -0.54, 1.07, 0.33, -40.39, -76.11, -86.89;
11051636, -0.51, 0.79, 0.17, -23.37, -25.05, -68.51;
11108844, -0.58, 0.81, 0.38, -35.50, 14.47, -87.15;
11164996, -0.33, 1.46, -0.11, -2.77, 47.54, -70.45;
11221164, -0.33, 1.13, 0.58, -52.72, 67.98, 34.08;
11276280, -0.33, 0.69, 0.28, 8.69, -14.98, 49.80;
11331008, -0.33, 0.89, 0.30, -27.31, -16.39, 6.47;
11385748, -0.35, 0.90, 0.33, -4.58, -8.81, 4.88;
11440400, -0.50, 0.74, 0.24, -9.98, -4.06, -7.28;
11495048, -0.46, 0.82, 0.31, -8.84, -10.58, -10.60;
11549828, -0.40, 0.85, 0.27, -2.05, -5.79, -14.40;
11604508, -0.46, 0.87, 0.49, -13.08, -10.27, 7.56;
11659256, -0.15, 0.95, 0.06, -3.29, -29.74, 23.89;
11714116, -0.44, 1.02, 0.52, -24.26, -25.83, 35.33;
11770276, -0.00, 0.94, 0.55, -74.13, -45.73, 39.64;
11826440, -0.04, 0.92, 0.30, -55.43, -22.13, 3.42;
11881576, -0.04, 0.95, 0.54, -27.74, -8.05, -24.74;
11937720, -0.32, 0.71, 0.52, 106.53, -36.98, -52.61;
11994916, -0.42, 0.53, 0.65, 122.44, -75.02, -47.56;
12052116, -0.31, 0.49, 0.15, 39.08, -24.04, -43.64;
12108276, -0.50, 0.72, 0.12, 31.21, -15.66, -75.32;
12164436, -0.57, 0.97, 0.37, 19.85, 16.26, -140.79;
12220604, -0.68, 0.98, 0.50, 112.40, -14.02, -110.58;
12278848, -0.74, 0.71, 0.25, 31.06, -81.63, -73.54;
12334996, -0.78, 0.58, -0.20, 2.31, -30.05, -56.95;
12391156, -0.79, 0.96, 0.19, -51.21, 20.09, -9.72;
12446276, -0.97, 0.38, 0.13, -16.04, 93.27, -92.99;
12502436, -0.75, 0.48, 0.18, -84.86, 8.20, 23.91;
12557172, -0.68, 0.29, 0.20, -76.19, 12.62, -25.61;
12612692, -0.71, 0.40, 0.34, -26.24, -10.74, -28.62;
12669880, -0.74, 0.32, 0.15, -14.16, -24.08, -23.21;
12727076, -0.72, 0.44, 0.20, -0.82, 26.23, -112.96;
12783232, -0.98, 0.55, 0.11, -31.58, 70.18, -75.79;
12839396, -1.49, 0.58, 0.48, 26.37, 33.72, -25.80;
12894520, -0.82, 0.31, 0.33, -11.92, -26.10, 39.22;
12950688, -0.90, 0.01, 0.10, 18.73, -21.26, 13.91;
13005804, -0.73, 0.24, 0.12, 3.62, 2.80, -21.88;
13060496, -0.17, 0.14, 0.30, -13.29, -14.83, -82.03;
13116036, -0.81, 0.11, 0.16, 146.15, -48.64, -98.39;
13173236, -1.02, 0.15, 0.28, 181.41, -66.89, -132.94;
13231472, -1.28, 0.44, 0.32, 76.56, -82.00, -78.40;
13287636, -1.07, 0.20, 0.11, 5.68, -9.29, 19.43;
13342324, -0.89, 0.02, 0.12, -61.44, 2.20, 37.64;
13397076, -0.94, -0.10, 0.32, -34.21, 31.66, 27.21;
13451884, -0.96, 0.01, 0.47, -26.51, 3.69, 10.90;
13506616, -0.91, 0.06, 0.39, -23.48, -36.41, -10.95;
13562196, -0.92, 0.24, 0.31, -20.36, -50.59, -20.09;
13619404, -0.79, 0.32, 0.13, -21.14, -47.52, -6.79;
13675560, -0.85, 0.28, 0.16, 69.63, 0.75, -38.05;
13730284, -0.92, -0.17, 0.70, 67.18, 40.81, -4.26;
13785040, -0.85, -0.20, 0.78, 72.60, -1.01, -45.11;
13840912, -0.89, -0.01, 0.71, 70.50, -46.01, -66.72;
13898112, -0.87, -0.10, 0.66, 70.65, -17.64, -48.50;
13955320, -0.89, 0.02, 0.42, 4.86, -17.67, -13.14;
14010452, -0.85, 0.02, 0.36, -27.55, 18.56, 35.02;
14065556, -0.73, 0.13, 0.42, -61.34, 39.54, 43.69;
14120672, -0.98, -0.01, 0.56, -73.78, 41.34, 58.26;
14176844, -0.89, -0.05, 0.56, -67.77, 61.54, 52.95;
14233000, -0.82, -0.08, 0.63, -13.14, -14.26, 24.79;
14290196, -0.90, 0.03, 0.37, 5.56, -24.76, 0.73;
14344876, -0.95, 0.12, 0.42, 6.79, -12.78, -0.50;
14399596, -0.84, 0.20, 0.42, -0.64, -13.52, 4.46;
14454296, -0.87, 0.10, 0.39, -21.11, -10.90, 13.14;
14509100, -0.89, 0.06, 0.34, -21.71, -1.06, 10.89;
14563828, -0.92, 0.09, 0.42, -20.59, 10.43, 8.82;
14618564, -0.89, 0.14, 0.47, -23.27, 6.30, 8.91;
14673260, -0.86, 0.17, 0.38, -30.17, 2.74, 12.16;
14728016, -0.91, 0.16, 0.33, -44.66, 18.67, 26.48;
14782820, -0.92, 0.03, 0.44, -34.94, 28.11, 26.41;
14837620, -0.91, 0.03, 0.46, -20.87, 7.05, 10.60;
14892364, -0.91, 0.11, 0.37, -13.35, 2.15, 4.54;
14947068, -0.92, 0.21, 0.36, -9.35, 6.09, 5.42;
15001736, -0.87, 0.09, 0.32, -12.30, 26.44, 15.29;
15056508, -0.91, 0.09, 0.38, -4.76, 6.60, 7.18;
15111156, -0.91, 0.12, 0.37, -1.25, 1.04, 1.74;
15165828, -0.91, 0.12, 0.35, 2.69, -7.48, -0.40;
15220480, -0.90, 0.17, 0.31, -2.48, -2.02, -0.14;
15275148, -0.90, 0.15, 0.33, -3.11, -0.53, -1.53;
15329796, -0.92, 0.15, 0.35, -4.12, 2.01, -1.56;
15384444, -0.90, 0.15, 0.36, -3.95, -1.24, -1.05;
15439096, -0.90, 0.16, 0.31, -5.95, 2.53, 3.18;
15493736, -0.92, 0.14, 0.31, -12.35, 10.49, 7.82;
